Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,State where Emissions Occur,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported direct emissions from Transmission Pipelines,2021 Total reported direct emissions from Transmission Pipelines,2020 Total reported direct emissions from Transmission Pipelines,2019 Total reported direct emissions from Transmission Pipelines,2018 Total reported direct emissions from Transmission Pipelines,2017 Total reported direct emissions from Transmission Pipelines,2016 Total reported direct emissions from Transmission Pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012427,110070082274,Transmission Pipeline - Panhandle Eastern Pipeline Co,Oklahoma,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,11554.67306,29213.28145,4966.26828,,4046.64646,6802.2374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012427,110070082274,Transmission Pipeline - Panhandle Eastern Pipeline Co,Texas,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,1495.20024,2471.0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013408,110070082274,Transmission Pipeline - Rover Pipeline LLC,Michigan,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,79.11591,212.32113,,372.52522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013408,110070082274,Transmission Pipeline - Rover Pipeline LLC,Ohio,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,62.94127,467.70363,10500.12202,30557.11129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013408,110070082274,Transmission Pipeline - Rover Pipeline LLC,West Virginia,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,,290.59231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013409,110070082274,Transmission Pipeline - Trans-Pecos Pipeline LLC,Texas,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,4346.12752,,467726.40889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012418,110070082274,Transmission Pipeline - Transwestern Pipeline Company LLC,Arizona,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,50792.53488,1758.53815,410.18862,503.09165,,17425.68877,11171.46504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012418,110070082274,Transmission Pipeline - Transwestern Pipeline Company LLC,California,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,5.25005,,,7.53268,38.80471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012418,110070082274,Transmission Pipeline - Transwestern Pipeline Company LLC,Colorado,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,11.41315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012418,110070082274,Transmission Pipeline - Transwestern Pipeline Company LLC,New Mexico,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,761.79122,,9600.74178,5720.27178,,13571.99313,19713.98406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012418,110070082274,Transmission Pipeline - Transwestern Pipeline Company LLC,Texas,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,,16778.49234,,,49.3048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Arizona,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,,,,,28395.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Illinois,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,1.07248,86.80177,1176.77786,12282.42932,7849.37114,25527.56434,34315.84527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Indiana,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,0.14717,16287.93463,20101.10684,17523.0895,6614.95712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Kentucky,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,1527.41562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Louisiana,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,1250.88124,1375.04705,,2362.15163,,7528.11374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Mississippi,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,106.24742,,,0.00175,,19.0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Tennessee,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,,,,,,,31.70328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012413,110070082274,Transmission Pipeline - Trunkline Gas Co,Texas,Dallas,TX,75225,8111 Westchester Drive,DALLAS COUNTY,32.861516,-96.806516,486210,W-TRANS,14377.55603,1074.61665,1750.77721,19.40961,271.99714,479.60334,1935.45549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012291,110070209522,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",Colorado,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,12057.9185568,20934.7287575,31779.1648243,41718.7163265,9506.105492,30734.7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012291,110070209522,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",Kansas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,141.1578392,138.8295566,56.4266136,71.3305907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012291,110070209522,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",Oklahoma,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,44.8308532,51.2678698,194.480076,1050.8836368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012291,110070209522,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,212.6315498,928.0077918,2833.3464443,112.1958298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012291,110070209522,"Transmission Pipeline Facility, Colorado Interstate Gas Company, L.L.C.",Wyoming,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,4469.1572599,6692.5620868,9399.809988,5944.1805768,1976.9467179,3288.3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",Arizona,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,68139.4161261,176203.4877256,139723.42322,26514.7000573,28777.7963609,50927.6778,77911.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",California,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,129.8098343,,2.3335787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",Colorado,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,301.2726477,7.1015823,4.2913444,17.2566828,4.0174288,6.3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",New Mexico,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,30945.4395129,20594.9926905,34433.0305221,42495.3070886,9559.1803838,24784.1533,72854.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",Oklahoma,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,49.7978561,18.5349556,17.0740724,24.1045728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012290,110070209522,"Transmission Pipeline Facility, El Paso Natural Gas Company, L.L.C.",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,11189.9052719,7822.1736674,47104.0111815,85084.5154584,12474.0910873,20650.1076,11211.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012282,110070209522,"Transmission Pipeline Facility, Elba Express Company, L.L.C.",Georgia,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,,13.6235117,,19650.4283976,802.3219,37723.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012281,110070209522,"Transmission Pipeline Facility, Kinder Morgan Tejas Pipeline LLC",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,30074.9348676,63760.427792,163414.5219235,61732.3836081,15396.07032,66885.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012294,110070209522,"Transmission Pipeline Facility, Kinder Morgan Texas Pipeline LLC",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,19778.4099829,24042.2811063,77687.3574805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Arkansas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,1509.9371014,2663.2830457,9826.5883433,10761.8862596,3580.292966,12079.4777,15288.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Illinois,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,112283.8699306,114416.0935304,145287.4159871,80679.5935067,4953.0824887,64224.3855,54502.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Iowa,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,100240.3951682,141533.006385,188636.378713,215465.9450728,12468.4473747,13267.7869,82990.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Kansas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,1113.2407059,22476.6918936,92625.1878933,36680.8282415,99248.2141548,53574.0895,167637.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Louisiana,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,692.4586368,629.549354,1626.9993131,2143.4808752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Missouri,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,6445.7232817,21879.3964144,13194.7040004,17651.2239373,1169.7442882,5813.4256,5459.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Nebraska,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,785.8737628,1268.3333154,55247.3557655,13511.6918699,18021.6883038,27803.4871,23345.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",New Mexico,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,454.24337,4479.8938729,17529.6101113,20092.8035533,9063.9054606,4905.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Oklahoma,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,6844.7617507,28801.8590405,11875.4377361,51842.8297847,16579.2794321,10687.111,36936.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012260,110070069550,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,17312.8679103,74659.2177117,106757.7669193,59945.9883748,37827.6273977,35244.6782,35978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012293,110070209522,"Transmission Pipeline Facility, Ruby Pipeline, L.L.C.",Nevada,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,2116.8197568,80.4088379,29.9846277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012293,110070209522,"Transmission Pipeline Facility, Ruby Pipeline, L.L.C.",Oregon,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,691.2999743,167.1807348,625.1301823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012293,110070209522,"Transmission Pipeline Facility, Ruby Pipeline, L.L.C.",Utah,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,564.4852685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012293,110070209522,"Transmission Pipeline Facility, Ruby Pipeline, L.L.C.",Wyoming,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,582.2258688,263.4976767,68462.4559335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",Alabama,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,96568.338559,9329.6056474,24831.2539097,15230.5585082,4102.0656619,6212.3603,11590.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",Florida,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,212.0831254,98.544058,,156.4365781,,,84.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",Georgia,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,2310.2872136,15020.3542751,56872.5611142,15156.7677455,1828.7874143,12444.7361,91446.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",Louisiana,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,1827.6923576,1870.8933028,1068.4333047,3783.9429148,2586.5230594,470.6448,804.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",Mississippi,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,8117.1413432,6688.0527137,4355.6830197,12142.0061758,94.4436786,7085.1359,17370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012259,110070209522,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.",South Carolina,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,,12.9242511,332.0980116,,165.353,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Alabama,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,,3747.0261225,5642.9068804,,,3419.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Arkansas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,3648.6034744,,2859.0401381,,1390.6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Connecticut,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,1040.5831313,1127.2728534,193.0140969,,,6.2222,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Kentucky,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,4726.7575792,50279.7750147,18037.8191344,13778.9690813,3412.9517638,16277.1918,7828.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Louisiana,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,4872.7616246,39713.5509857,4631.3796968,3304.3359639,4028.4251873,6575.6438,5928.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Massachusetts,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,517.8123329,3.7636464,1181.0092975,526.0678297,,1823.1281,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Mississippi,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,2587.2034208,85408.0478934,23096.6487278,44810.5584743,19656.8631767,17368.3389,18362.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",New Hampshire,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,,122.8092583,,,,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",New Jersey,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,35.9382749,37.9131603,16.0468889,55.1508061,337.386137,39.1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",New York,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,942.5228983,8269.4414753,3034.6510359,6509.7195068,4107.8021839,1745.1332,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Ohio,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,572.4032564,5741.7294192,1659.3561265,17293.8504989,11950.2742512,11837.5515,143.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Pennsylvania,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,345.7271398,13353.2497611,7658.5833595,2485.0924331,,67.8707,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Rhode Island,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,258.4680967,0.9041467,,25.7165201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Tennessee,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,1744.9702443,18033.6401095,16747.8909829,1956.7852057,22556.3471833,14303.5327,16735.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",Texas,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,11582.1915788,5893.3715332,10246.3519139,4194.7697937,20602.2887143,22026.7863,43863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012277,110070209522,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.",West Virginia,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,486210,W-TRANS,,2256.9143685,16.0697152,493.6886781,2154.1140966,4705.4015,10019.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013273,110071161052,WBI Energy Transmission Pipeline Facility,Montana,Bismarck,ND,58506,1250 West Century Avenue,BURLEIGH COUNTY,46.83269,-100.812,486210,W-TRANS,,2112.9752397,2624.5,3916.4939499,704.8915543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013273,110071161052,WBI Energy Transmission Pipeline Facility,North Dakota,Bismarck,ND,58506,1250 West Century Avenue,BURLEIGH COUNTY,46.83269,-100.812,486210,W-TRANS,,3265.6217281,2276.85,4419.9935219,17891.0745158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013273,110071161052,WBI Energy Transmission Pipeline Facility,South Dakota,Bismarck,ND,58506,1250 West Century Avenue,BURLEIGH COUNTY,46.83269,-100.812,486210,W-TRANS,,852.6231176,3939.75,,7658.5259783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013273,110071161052,WBI Energy Transmission Pipeline Facility,Wyoming,Bismarck,ND,58506,1250 West Century Avenue,BURLEIGH COUNTY,46.83269,-100.812,486210,W-TRANS,,,2407.55,1938.657154,316.345617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014090,,"WWM Operating, LLC",Texas,Austin,TX,78701,"100 Congress Ave, Suite 2200",,30.2642803068953,-97.7448280454069,486210,W-TRANS,410903.4248217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
