Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Gathering & Boosting ,2021 Total reported emissions from Gathering & Boosting ,2020 Total reported emissions from Gathering & Boosting ,2019 Total reported emissions from Gathering & Boosting ,2018 Total reported emissions from Gathering & Boosting ,2017 Total reported emissions from Gathering & Boosting ,2016 Total reported emissions from Gathering & Boosting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012722,110070082463,Hilcorp Energy Company - Gulf Coast Basin (220) Gathering & Boosting,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,1111 Travis St.,HARRIS COUNTY,29.756666,-95.366421,211120,W-GB,379304.278,531682.232,158484.27,157589.274,161559.914,160430.326,203601.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013991,110070082463,Hilcorp Energy Company - Wind River Basin (530) Gathering & Boosting,530 - Wind River Basin,Houston,TX,77002,1111 Travis St.,HARRIS COUNTY,29.756666,-95.366421,211120,W-GB,43521.846,33857.658,32949.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012135,110071162360,"Hilcorp North Slope, Basin 890-G&B Facility",,Prudhoe Bay,AK,99734,,NORTH SLOPE BOROUGH,70.257844,-148.43581,211120,W-GB,3327565.846,3190252.916,3169171.142,3561123.22,3329625.454,3726705.304,3274432.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013144,110071162347,IACX Roswell,430 - Permian Basin,Dallas,TX,75244,"5001 LBJ Freeway, Suite 300",DALLAS COUNTY,32.92691,-96.82273,486210,W-GB,109287.6,106129.466,40708.49,45488.03,48451.432,27896.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012723,110071162128,IBEX Midstream-230-Arkla Basin,230 - Arkla Basin,Dallas,TX,75251,12377 Merit Dr. Suite 1200,DALLAS COUNTY,32.91593,-96.77249,211130,W-GB,248396.038,212784.1,176491.84,151488.472,170580.67,201014.782,174060.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012908,110071162450,Ignacio Compressor Station,580 - San Juan Basin,Ignacio,CO,81137,,LA PLATA COUNTY,37.10506389,-107.77194444,211130,W-GB,29087.02,31571.91,34539.496,35075.046,43061.196,28689.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013692,110040618052,Indigo Minerals LLC 230 Arkla Basin G&B,230 - Arkla Basin,HOUSTON,TX,77002,"600 TRAVIS STREET, SUITE 5500",HARRIS COUNTY,29.76012,-95.3638,211130,W-GB,,,108048.098,70461.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013638,,Iron Horse Gathering - Basin 360,360 - Anadarko Basin,Amber,OK,73004,1483 CR 1290,,35.146018,-97.921775,211130,W-GB,166361.944,144220.768,126951.574,86784.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012194,110070082189,Jackalope GGS  Powder River Basin 515,515 - Powder River Basin,Houston,TX,77002,"811 Main Street, Suite 3400",HARRIS COUNTY,29.75808,-95.364,213112,W-GB,85913.138,77993.522,79872.474,126406.306,123815.778,85271.156,65402.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012451,110070082294,"James Lake Midstream, LLC 430 Permian Basin GB",430 - Permian Basin,Houston,TX,77002,"333 Clay Street, Suite 3636",HARRIS COUNTY,29.75687,-95.37218,211120,W-GB,,,,,118357.904,128422.476,117870.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013848,,Javelin Energy Partners Managment Uinta Basin GB,575 - Uinta Basin,Irving,TX,75039,"5221 N O'Connor Blvd, Suite 1100",,29.76003,-95.36387,211130,W-GB,38213.858,19980.462,8353.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012750,110059233707,Jay-Bee Oil & Gas Gathering,160A - Appalachian Basin (Eastern Overthrust Area),Cairo,WV,26337,3570 Shields Hill Rd,RITCHIE COUNTY,39.21594,-81.1591,211130,W-GB,31771.036,34895.266,45681.104,56557.144,90413.662,73034.424,31295.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013697,110058239071,KUDU Midstream-260 East Texas Basin,260 - East Texas Basin,Dallas,TX,75251,12377 Merit Dr. Suite 1200,DALLAS COUNTY,32.91593,-96.77249,211130,W-GB,175413.962,122643.452,120704.454,67725.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012201,110061673185,Kinder Morgan Altamont LLC 575 Uinta Basin,575 - Uinta Basin,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,295775.038,249494.742,291791.562,293591.932,346039.872,329246.454,194748.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012576,110061673185,"Kinder Morgan Energy Partners, L.P. 220 Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,70394.412,74219.398,143675.71,86883.236,80835.498,77272.018,80076.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012558,110022871800,Kinder Morgan Production 430 Permian Basin GB,430 - Permian Basin,Midland,TX,79705,"6 Desta Drive, Suite 6000",MIDLAND COUNTY,32.02994,-102.08741,211130,W-GB,143891.912,62724.072,64313.706,36396.326,39400.362,44544.342,38619.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012566,110061673185,"Kinder Morgan, Inc. 345 Arkoma Basin",345 - Arkoma Basin,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,104209.562,120204.346,173450.334,195170.58,205324.194,211805.794,244679.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012562,110061673185,"Kinder Morgan, Inc. 350 South Oklahoma Folded Belt",350 - South Oklahoma Folded Belt,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,39894.624,44212.414,55984.798,53953.01,51511.048,53277.566,64354.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012597,110061673185,"Kinder Morgan, Inc. 355 Chautauqua Platform",355 - Chautauqua Platform,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,120819.978,150130.962,223308.544,253935.234,266234.024,240491.472,304052.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012565,110061673185,"Kinder Morgan, Inc. 360 Anadarko Basin",360 - Anadarko Basin,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,11546.618,12815.316,12257.434,34699.446,44312.662,34875.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012579,110061673185,"Kinder Morgan, Inc. 420 Fort Worth Syncline",420 - Fort Worth Syncline,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,18440.314,21469.304,26736.798,32360.518,32609.268,30232.33,37898.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012200,110061673185,KinderHawk Field Services LLC 230 Arkla Basin,230 - Arkla Basin,Houston,TX,77002,"1001 Louisiana St, Suite 1000",HARRIS COUNTY,29.75816,-95.36782,211130,W-GB,184067.852,101623.898,109951.398,114676.432,110317.796,50854.684,44644.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012819,110071162260,"LAMBDA ENERGY RESOURCES LLC, MICHIGAN BASIN G&B",305 - Michigan Basin,HOUSTON,TX,77079,12012 Wickchester Suite 300,HARRIS COUNTY,29.7885,-95.59942,211130,W-GB,42352.31,39373.712,38706.614,35227.232,95455.504,186058.346,40461.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012785,110070082500,Laramie Enegy LLC (Gathering And Boosting),595 - Piceance Basin,Denver,CO,80203,"1700 Lincoln St, Suite 3950",DENVER COUNTY,39.74365,-104.98611,211130,W-GB,75889.074,107352.484,119607.304,157470.604,142160.774,132654.092,132050.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012787,110070082501,"Lavaca Midstream, L.L.C.","220 - Gulf Coast Basin (LA, TX)",Moulton,TX,77975,526 S Lavaca,LAVACA COUNTY,29.564748,-97.14214,211130,W-GB,207327.772,171188.048,134493.662,145951.184,89022.116,134824.478,127482.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014301,,Legacy Reserves Basin 260 Gathering & Boosting,260 - East Texas Basin,Midland,TX,79705,"15 Smith Rd, Suite 3000",,31.589292,-96.136729,211130,W-GB,,52518.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012818,110070082515,Lewis Energy Group - G&B,"220 - Gulf Coast Basin (LA, TX)",San Antonio,TX,78216,10101 Reunion Place Suite 1000,BEXAR COUNTY,29.53206,-98.48489,211130,W-GB,283693.36,236790.944,256133.162,249227.116,257751.682,192489.884,211201.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013401,,Longstreet Compressor Station,230 - Arkla Basin,Keatchie,LA,71046,1003 Dairy Road,,32.31557623,-92.24540256,211130,W-GB,,,,,153713.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014376,110071232180,Longwood RB Pipeline - Permian,430 - Permian Basin,Dallas,TX,75240,5400 LBJ Freeway,EDDY COUNTY,32.043601,-103.759299,213112,W-GB,85223.396,57647.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013416,110070069680,Lucid Energy Artesia 430 Permian Basin GB,430 - Permian Basin,Dallas,TX,75201,3100 McKinnon Suite 800,DALLAS COUNTY,32.79729,-96.81072,486210,W-GB,,,26692.414,46679.856,48261.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012529,110070069680,Lucid Energy Delaware 430 Permian Basin GB,430 - Permian Basin,Dallas,TX,75201,3100 McKinnon Suite 800,DALLAS COUNTY,32.79729,-96.81072,486210,W-GB,,662805.678,536820.864,455558.754,240705.054,260180.502,257656.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012574,110070069680,Lucid Energy WesTex 430 Permian BasinGB,430 - Permian Basin,Dallas,TX,75201,3100 McKinnon Suite 800,DALLAS COUNTY,32.79729,-96.81072,221210,W-GB,,,,,,194552.628,126834.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012778,110071162259,MERIT ANADARKO BASIN NGG&B,360 - Anadarko Basin,LIBERAL,KS,67905,1701 N KANSAS AVE,SEWARD COUNTY,37.05705,-100.92224,211130,W-GB,220243.248,222412.7,263470.754,294597.838,406232.91,420256.094,390683.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013966,110022872159,MERIT ENERGY CO. - EAST TEXAS BASIN G&B,260 - East Texas Basin,DALLAS,TX,75240,"13727 NOEL RD, STE 1200",DALLAS COUNTY,32.93476,-96.81801,211130,W-GB,43128.66,46191.044,28115.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012572,110022327285,Marathon Oil EF - Gulf Coast Basin (AAPG Basin Number 220) - GB,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,990 Town & Country Blvd,HARRIS COUNTY,29.75006,-95.47167,211120,W-GB,753208.32,768674.848,945962.584,1103303.3,709887.186,568972.13,608483.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012484,110071161898,"MarkWest Energy East Texas Gas Company, L.L.C. - 260 East Texas Basin - G&B",260 - East Texas Basin,Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,198116.212,208026.12,250666.928,271167.622,340402.17,359499.882,382299.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012497,110071161969,"MarkWest Energy South Texas Gas Company, L.L.C. - 220 Gulf Coast Basin (LA, TX) - G&B","220 - Gulf Coast Basin (LA, TX)",Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,2193.542,14448.8,36340.778,52563.982,35150.876,28174.804,27439.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012483,110071161897,"MarkWest Liberty Bluestone, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B",160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,93995.292,97006.632,97158.382,112223.124,113265.87,130596.568,115097.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012504,110071161969,"MarkWest Liberty Midstream & Resources, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B",160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,560358.158,559478.652,588415.118,539612.706,435020.812,458658.816,459882.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012503,110071161969,"MarkWest Oklahoma Gas Company, L.L.C. - 345 Arkoma Basin - GB",345 - Arkoma Basin,Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,271333.592,253017.264,270924.826,322825.086,363694.428,331665.448,307224.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012479,110071161969,"MarkWest Oklahoma Gas Company, L.L.C. - 355 Chautauqua Platform - G&B",355 - Chautauqua Platform,Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,197410.628,191152.86,168977.73,274505.506,254017.66,259002.58,230093.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012496,110071161969,"MarkWest Oklahoma Gas Company, L.L.C. - 360 Anadarko Basin - G&B",360 - Anadarko Basin,Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,641279.49,620373.374,728837.812,614516.16,492282.912,496869.9,442341.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014108,110071161969,"MarkWest Tornado GP, L.L.C. - 430 Permian Basin - G&B",430 - Permian Basin,Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,162835.946,85854.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012433,110022872159,Merit Energy 345 Arkoma Basin GB,345 - Arkoma Basin,Dallas,TX,75240,13727 Noel Drive,DALLAS COUNTY,32.93476,-96.81801,211130,W-GB,301287.542,274994.506,297980.428,135877.696,216988.446,102654.966,110850.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012358,110022872159,"Merit Energy Co., South Texas G&B  220","220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75240,"13727 Noel Road, Suite 1200",DALLAS COUNTY,32.93476,-96.81801,211130,W-GB,201345.436,225019.804,249589.458,277788.614,277486.134,369126.242,92065.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013964,110070931025,Mewbourne Oil Company - Permian Basin 430 Gf,430 - Permian Basin,Hobbs,NM,88240,"4801 Business Park Blvd, Hobbs, NM 88240",LEA COUNTY,32.761073,-103.197581,486210,W-GB,100522.95,95547.566,83060.186,74636.066,70193.726,67304.434,63023.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012690,110070082448,Midcoast - Palo Duro Basin 435,435 - Palo Duro Basin,Houston,TX,77056,"5400 Westheimer Ct, 2nd Floor",HARRIS COUNTY,29.74013,-95.47309,211111,W-GB,,,,,,9175.028,5955.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012653,110070082323,Midcoast - Permian Basin 430,430 - Permian Basin,Houston,TX,77056,"5400 Westheimer Ct, 2nd Floor",HARRIS COUNTY,29.74013,-95.47309,211111,W-GB,,,,,,5516.982,4657.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012608,110070082399,Midcost - Strawn Basin 415,415 - Strawn Basin,Houston,TX,77056,"5400 Westheimer Ct, 2nd Floor",HARRIS COUNTY,29.74013,-95.47309,211111,W-GB,,,,,,8438.174,6791.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013355,110071162033,Midpoint Midstream-Anadarko Basin,360 - Anadarko Basin,Wheeler,TX,79096,1311 West Oklahoma Avenue,WHEELER COUNTY,35.444691,-100.292914,211130,W-GB,65896.894,59812.018,77210.178,57563.572,70710.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013876,110070931002,"Monarch Midstream, LLC. Basin 160A  Appalachian Eastern Overthrust  GB",160A - Appalachian Basin (Eastern Overthrust Area),Greenwood Village,CO,80111,5613 DTC Parkway,ARAPAHOE COUNTY,39.6144,-104.89427,486210,W-GB,33888.284,38212.172,43820.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012536,110070082352,"Monarch West, LLC Gathering and Boosting",515 - Powder River Basin,Gillette,WY,82716,1111 energy street,CAMPBELL COUNTY,44.29769,-105.48574,211111,W-GB,,,,,,45077.81,43816.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012764,110071161963,Mountaineer Gas Company 160 Appalachian Basin GB,160 - Appalachian Basin,Charleston,WV,25304,501 56th St SE,KANAWHA COUNTY,38.31337,-81.57088,486210,W-GB,681.8,1002.3,1014.55,1058.55,1058.55,1057.3,988.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012583,110070082379,MurphyG&B-220,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"9805 Katy Freeway, Suite G-200",HARRIS COUNTY,29.78388,-95.53543,211120,W-GB,324859.086,321949.46,388493.384,563256.918,342251.88,352865.974,360795.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012340,110071125100,Mustang Gas Products 355 Chautauqua Platform,355 - Chautauqua Platform,Oklahoma City,OK,73114,9800 North Oklahoma Avenue,OKLAHOMA COUNTY,35.56982,-97.50922,211130,W-GB,14993.714,25534.114,29870.37,29492.812,27860.268,16322.898,28631.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012332,110071125100,Mustang Gas Products 360 Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73114,9800 North Oklahoma Avenue,OKLAHOMA COUNTY,35.56982,-97.50922,211130,W-GB,140038.122,314725.154,306825.52,329975.008,369226.934,313945.248,318575.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012336,110060064488,NFG Midstream Clermont Gathering System,160A - Appalachian Basin (Eastern Overthrust Area),Mount Jewett,PA,16740,27 Memory Lane,MCKEAN COUNTY,41.7,-78.5,211130,W-GB,159112.432,145248.43,135221.638,141613.772,132435.004,119648.332,75750.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013217,110070525500,NFG Midstream Covington Gathering System,160A - Appalachian Basin (Eastern Overthrust Area),Mansfield,PA,16933,15772 Route 6,TIOGA COUNTY,41.78834,-77.13118,211130,W-GB,248565.102,235807.502,261226.136,44016.222,46398.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012322,110070082233,NFG Midstream Trout Run Gathering System,160A - Appalachian Basin (Eastern Overthrust Area),Williamsport,PA,17701,1705 Liberty Drive,LYCOMING COUNTY,41.27429,-77.042,211130,W-GB,97697.952,99569.156,75882.394,75312.18,79141.52,77000.874,61426.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014679,,Nile Midstream - 430 - Permian Basin,430 - Permian Basin,Fort Worth,TX,76107,"1751 River Run, STE 405",,32.7273138609396,-97.3598324341533,486210,W-GB,40942.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013221,,Noble Midstream Services - Permian Basin 430,430 - Permian Basin,Houston,TX,77070,1001 Noble Energy Way,,29.9950594971172,-95.5812904049408,486210,W-GB,183381.216,200392.978,186343.146,261270.08,159726.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008139,110022872159,North Shore CENTRAL WESTERN OVERTHRUST,507 - Central Western Overthrust,DALLAS,TX,75240,"13727 NOEL ROAD, SUITE 1200",DALLAS COUNTY,32.93476,-96.81801,211130,W-GB,19671.328,27700.498,15770.542,48527.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013041,110070225646,"Nytis Exploration Company, LLC 160 Appalachian Basin Gathering and Boosting",160 - Appalachian Basin,Lexington,KY,40509,"2480 Fortune Drive, Suite 300",FAYETTE COUNTY,38.03209,-84.44522,211130,W-GB,,,,179693.238,183583.04,147019.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014570,110071162127,"OGC, LLC - Arkoma BG",345 - Arkoma Basin,OKC,OK,73102,621 N. Robinson Ave. - Ste. 300,OKLAHOMA COUNTY,35.473183,-97.516284,211130,W-GB,151993.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012598,110071162179,OGRIS Operating LLC,455 - Las Vegas-Raton Basin,Trinidad,CO,81082,21603 State Highway 12,LAS ANIMAS COUNTY,37.121764,-104.7685,211130,W-GB,56729.758,64257.808,66818.87,92223.894,92434.294,84263.088,67577.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012659,110070082424,"ONEOK Field Services Company, L.L.C. 350 South Oklahoma Folded Belt GB",350 - South Oklahoma Folded Belt,Tulsa,OK,74103,100 West Fifth Street,TULSA COUNTY,36.15106,-95.99127,211130,W-GB,103525.622,99789.502,115562.274,202771.142,127191.198,136375.842,121450.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012658,110070082424,"ONEOK Field Services Company, L.L.C. 360 Anadarko Basin GB",360 - Anadarko Basin,Tulsa,OK,74103,100 West Fifth Street,TULSA COUNTY,36.15106,-95.99127,211130,W-GB,672527.056,663025.978,740450.928,992874.498,824683.632,707131.92,486302.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012667,110070082424,"ONEOK Rockies Midstream, L.L.C. 395 Williston Basin GB",395 - Williston Basin,Tulsa,OK,74103,100 West Fifth Street,TULSA COUNTY,36.15106,-95.99127,211130,W-GB,291754,313908.542,268961.98,254720.284,197784.888,180135.234,128585.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012618,110054114702,"ONEOK Rockies Midstream, L.L.C. 515 Powder River Basin GB",515 - Powder River Basin,Tulsa,OK,74103,100 West Fifth Street,TULSA COUNTY,36.15106,-95.99127,211130,W-GB,168992.066,245462.542,35373.716,34420.216,29821.386,15050.204,27150.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014406,110071232167,OWS Acquisitions CO 160 G&B,160 - Appalachian Basin,South Charleston,WV,25303,2001 Union Carbide Drive,KANAWHA COUNTY,38.3542,-81.69757,486210,W-GB,,32421.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014393,110071232167,OWS Acquisitions CO 160A G&B,160A - Appalachian Basin (Eastern Overthrust Area),South Charleston,WV,25303,2001 Union Carbide Drive,KANAWHA COUNTY,38.3542,-81.69757,486210,W-GB,,27187.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012551,110071162520,"OXY USA Inc., Permian Basin G&B - 430",430 - Permian Basin,Midland,TX,79706,6001 Deauville Blvd,MIDLAND COUNTY,31.99267,-102.16366,211120,W-GB,1381945.94,990768.292,1141014.874,1008822.39,817979.646,536198.526,589630.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013045,110070879804,Oasis Midstream Partners (OMP),395 - Williston Basin,Houston,TX,77001,"1001 Fannin Street, Suite 1500",HARRIS COUNTY,29.75608,-95.36433,486210,W-GB,,129335.148,254556.178,245514.956,22048,48714.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012835,110071162297,Ovintiv USA Inc. - Permian Gathering,430 - Permian Basin,Denver,CO,80202,"370 17th Street, Suite 1700",DENVER COUNTY,39.74369,-104.98777,211120,W-GB,168992.474,130416.066,105416.32,80668.648,100524.908,82569.342,44461.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012760,110071161962,Ovintiv USA Inc. 575 Uinta Gathering and Boosting,575 - Uinta Basin,The Woodlands,TX,77380,"4 Waterway Square Place, Ste. 100",MONTGOMERY COUNTY,30.16053,-95.45639,211120,W-GB,35055.002,53080.98,63500.494,89530.31,71447.396,85625.356,42581.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014370,,Own Resources Operating LLC 540 Denver Basin GB,540 - Denver Basin,Wray,CO,80758,36695 US-385,,30.18697,-95.52788,211130,W-GB,66035.552,29127.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012421,110070082279,Ozark Gas Gathering LLC 345 Arkoma Basin GB,345 - Arkoma Basin,Houston,TX,77056,5400 Westheimer Court,HARRIS COUNTY,29.74013,-95.47309,486210,W-GB,,,,46919.032,47949.934,31307.364,35677.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012460,110070071610,"PDC Permian, Inc. 430 Permian Basin GB",430 - Permian Basin,Denver,CO,80203,"1775 Sherman Street, Suite 3000",DENVER COUNTY,39.74454,-104.98486,211130,W-GB,,,,,67773.01,2924.05,38200.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012707,110071161908,"PGE, LLC - Basin 160A - Appalachian Eastern Overthrust - GB",160A - Appalachian Basin (Eastern Overthrust Area),Warren,PA,16365,120 Market Street,WARREN COUNTY,41.84485,-79.1453,211130,W-GB,62985.784,70008.318,72562.052,65261.668,67938.804,69331.998,73866.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012510,,POSTLE GATHERING & BOOSTING,360 - Anadarko Basin,GUYMON,OK,73942,"12 M North on Hwy 136, 10 M West CR 7",,36.74066044,-99.59630689,211120,W-GB,,,,31705.386,47927.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013529,110070675458,PRM Powder River CBM Field,515 - Powder River Basin,Arvada,WY,82831,3487 Upper Powder River Road,SHERIDAN COUNTY,44.563845,-106.100441,211130,W-GB,355004.122,480555.83,633071.202,751613.07,818064.294,815396.746,975887.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012638,110070082417,Palo Duro - Anadarko Basin 360,360 - Anadarko Basin,Dallas,TX,75219,"3500 Maple Ave, Suite 700",,29.7574,-95.36843,211130,W-GB,337118.934,348945.946,350243.998,428130.646,454163.966,518322.644,794423.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
