Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011706,110071159896,Gulfport Energy Appalachian Basin 160-A Eastern Overthrust Region,160A - Appalachian Basin (Eastern Overthrust Area),St. Clairsville,OH,43950,67185 Executive Drive,BELMONT COUNTY,40.069229,-80.980665,211130,W-ONSH,96864.34,111117.94,200105.38,473460.006,421939.014,155747.28,104230.498,261526.872,77782.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011239,110058240069,Gulfport Energy Corp,160 - Appalachian Basin,St. Clairsville,OH,43950,67185 Executive Drive,BELMONT,40.071976,-80.979343,211111,W-ONSH,,,,,,,1739.648,8580.992,12659.64,76057.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013306,,"HG Energy II Appalachia, LLC.",160A - Appalachian Basin (Eastern Overthrust Area),Parkersburg,WV,26101,5260 Dupont Road,,39.80241,-80.79,211130,W-ONSH,172815.094,151868.124,111107.264,88980.134,78370.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013706,,"HRM Resources III, LLC",535 - Green River Basin,Denver,CO,80202,"410 17th Street, Suite 1600",,39.744254,-104.988963,211130,W-ONSH,,87611.692,76980.498,84753.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009538,110055517043,HYPERION SCOTT FIELD,515 - Powder River Basin,DOUGLAS,WY,82633,8 CHINOOK ROAD,CONVERSE,42.77866,-105.38057,211111,W-ONSH,,,,,,,,,,,,6121.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011353,110059777068,Halcon Resources Corporation 210 Mid-Gulf Coast Basin,210 - Mid-Gulf Coast Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.75815,-95.36783,211111,W-ONSH,,,,,,,39787.75,49829.962,29722.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010367,110043796443,Halcon Resources Corporation 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.75815,-95.36783,211111,W-ONSH,,,,,,,221169.924,257132.98,218786.238,157798.122,228509.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010376,110043796443,Halcon Resources Corporation 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.75815,-95.36783,211111,W-ONSH,,,,,,,1971.548,2121.948,3886.482,80158.342,381666.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010370,110043796443,Halcon Resources Corporation 345 Arkoma Basin,345 - Arkoma Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.7583,-95.36808,211111,W-ONSH,,,,,,,,,0,,33001.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010366,110043796443,Halcon Resources Corporation 395 Williston Basin,395 - Williston Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.75815,-95.36783,211111,W-ONSH,,,,,,,449081.12,510363.032,919122.388,901747.994,514506.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010369,110043796443,Halcon Resources Corporation 435 Palo Duro Basin,435 - Palo Duro Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6700",HARRIS COUNTY,29.7583,-95.36808,211111,W-ONSH,,,,,,,,,0,,28722.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008418,110038073651,Helis Oil & Gas Company Williston Basin (395) Operations,395 - Williston Basin,New Orleans,LA,70130,"228 St. Charles Avenue, Suite 912",ORLEANS PARISH,29.95162,-90.06943,211111,W-ONSH,,,,,,,,,0,,,65825.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013304,,Helis Oil & Gas LLC - Denver Basin (540) Operations,540 - Denver Basin,New Orleans,LA,70130,"228 St. Charles Avenue, Suite 912",,29.951859,-90.069771,211120,W-ONSH,,67352.712,10168.874,32190.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008998,,Henry Resources LLC,430 - Permian Basin,Midland,TX,79703,3525 Andrews Hwy,,31.9810423,-102.1346874,211120,W-ONSH,36146.094,63995.498,31850.15,32502.334,25752.432,27338.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011181,110058239035,Hess Corporation - 160A - Utica Basin,160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77010,1501 McKinney Street,HARRIS COUNTY,29.75421,-95.36021,211111,W-ONSH,,,,,,14457.524,34986.328,77507.624,61504.672,67917.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010473,110011276859,Hess Corporation - 220 - Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77010,1501 McKinney Street,HARRIS COUNTY,29.75454,-95.3599,211111,W-ONSH,,,,,,,,,,,175087.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008490,,Hess Corporation - 395 - Williston Basin,395 - Williston Basin,Houston,TX,77010,1501 McKinney Street,,29.75421,-95.36021,211120,W-ONSH,861333.379725821,1004960.35039562,1750517.30687458,2149291.3296985,1614816.89891619,1273191.558,1049929.354,1537528.224,1494785.314,1278658.01,1350024.726,698529.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008634,110011276859,Hess Corporation - 430 - Permian Basin,430 - Permian Basin,Houston,TX,77010,1501 McKinney Street,HARRIS COUNTY,29.75421,-95.36021,211111,W-ONSH,,,,,,,,5128.984,11586.07,12192.666,8265.43,6101.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013993,,Hibernia Resources III LLC,430 - Permian Basin,Houston,TX,77056,5599 San Felipe Suite 1200,,29.7498534170028,-95.4731949563461,211120,W-ONSH,105972.716,72153.404,100638.012,26303.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013847,,High River Resources -Knox City,430 - Permian Basin,Knox City,TX,79529,1301 East Main,,33.4187201594545,-99.8071295015869,211130,W-ONSH,,,1913.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013861,,"High River Resources, LLC - San Juan Basin (580) Onshore Production",580 - San Juan Basin,Dallas,TX,75219,"3838 Oak Lawn Ave., Suite 710",,32.8151134065914,-96.801486240449,211130,W-ONSH,46197.268,77970.47,89275.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009354,,HighPoint Operating Corporation - Denver Basin (540),540 - Denver Basin,Denver,CO,80202,"555 17th Street, Suite 3700",,39.74933,-104.99275,211120,W-ONSH,,255145.308,361879.92,335208.376,285410.864,217131.338,159649.912,164410.73,131712.076,81897.726,74043.376,43662.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014470,,Highpeak Energy Holdings LLC,430 - Permian Basin,Fort Worth,TX,76102,"421 W 3rd St, Ste 1000",,32.7538758372047,-97.3340923488603,211120,W-ONSH,314773.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009332,110007920544,"Hilcorp Alaska, LLC 820 Kenai",,Anchorage,AK,99503,3800 Centerpoint Drive Ste 1400,KENAI PENINSULA BOROUGH,60.4589,-151.2653,211130,W-ONSH,180333.32,169421.37,179187.988,164153.402,175468.564,123314.126,88191.186,67936.848,94057.326,181786.872,80867.276,75335.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011782,110071160040,"Hilcorp Alaska, LLC 890 Arctic Slope Basin",,Prudhoe Bay,AK,99734,,NORTH SLOPE BOROUGH,70.45833,-149.44166,211120,W-ONSH,389402.996,389930.258,450380.138,404793.352,404870.79,41485.788,60021.216,50904.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011995,,Hilcorp Appalachian Basin (Eastern Overthrust Area),160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77002,1111 Travis Street,,29.7564045937137,-95.3666029820266,211120,W-ONSH,140146.596,100322.852,79120.45,90439.406,76551.788,91688.518,70300.858,145012.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013111,,Hilcorp Energy Company - Central Overthrust Basin (507),507 - Central Western Overthrust,Houston,TX,77002,1111 Travis St.,,29.752554,-95.3704009,211130,W-ONSH,279136.49,286990.236,231507.638,297884.238,297136.43,294459.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012706,110070082453,Hilcorp Energy Company - Green River Basin (535),535 - Green River Basin,Houston,TX,77002,1111 Travis St.,,29.752554,-95.3704009,211130,W-ONSH,144994.83,148513.28,104440.86,122156.466,122390.966,120987.764,98701.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012612,110070082401,Hilcorp Energy Company - Wind River Basin (530),530 - Wind River Basin,Houston,TX,77002,1111 Travis St.,,29.752554,-95.3704009,211130,W-ONSH,85519.966,90821.968,102490.322,23468.672,23199.522,23695.26,25524.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008172,110071160606,"Hilcorp North Slope, 890 - Arctic Slope Basin",,Prudhoe Bay,AK,99734,,NORTH SLOPE BOROUGH,70.300735,-148.37037,211120,W-ONSH,137814.334,41890.03,43904.36,51206.564,48699.912,46531.246,42066.278,81415.87,113724.552,115165.986,100091.198,137955.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013026,,Hinkle Oil & Gas Inc.,360 - Anadarko Basin,Oklahoma City,OK,73112,"5600 North May Avenue, Suite 73112",,36.044075662,-98.0807265849999,211130,W-ONSH,1287,59224.48,70129.982,70551.086,67111.586,73697.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011673,,Holmes Western Oil Corporation,745 - San Joaquin Basin,Taft,CA,93268,4300 Midway Road,,35.18063,-119.4592,211120,W-ONSH,31168.094,30281.062,28733.11,38084.822,34482.178,30445.304,36992.928,30345.07,28618.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012030,110067543723,Houston Counties Oil and Gas Production Facilities,260 - East Texas Basin,Lovelady,TX,75851,8191 FM 230,,31.06437,-95.550592,211130,W-ONSH,,,,12991.524,21017.66,24799.756,21087.68,39149.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011700,110064007603,"Huntington Energy, L.L.C - 345 Arkoma Basin",345 - Arkoma Basin,Oklahoma City,OK,73116,908 N. W. 71st,OKLAHOMA COUNTY,35.543822,-97.5278,211111,W-ONSH,,,,,,,,4120.8,3757.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011699,110064007578,"Huntington Energy, L.L.C - 355 Chautauqua Platform",355 - Chautauqua Platform,Oklahoma City,OK,73116,908 N. W. 71st,OKLAHOMA COUNTY,35.543822,-97.5278,211111,W-ONSH,,,,,,,,6128.25,5588.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011724,110064007676,"Huntington Energy, L.L.C - 360 Andarko Basin",360 - Anadarko Basin,Oklahoma City,OK,74116,908 . W. 71st,OKLAHOMA COUNTY,35.543822,-97.5278,211111,W-ONSH,,,,,,,,12890.85,11754.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014684,,"INR Ohio, LLC",160A - Appalachian Basin (Eastern Overthrust Area),Morgantown,WV,26508,2605 Cranberry Square,,39.6720242454997,-79.8552560544264,213111,W-ONSH,29297.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009126,,Impact E&P Powder River Basin Operations,515 - Powder River Basin,Greenwood Village,CO,80111,"8101 E Prentice Ave., Suite 700",,29.9335594,-90.0700051,211120,W-ONSH,61322.39,38106.348,48118.26,89424.248,23859.222,10134.876,10524.626,15605.87,39130.714,25255.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012661,,Incremental Oil & Gas (Silvertip) LLC,520 - Big Horn Basin,Denver,CO,80202,"475 17th St., Ste. 1000",,39.7541032,-105.0002242,211111,W-ONSH,,,,,,,,2024.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013112,,Indigo Haynesville LLC,230 - Arkla Basin,Houston,TX,77002,"600 Travis, Suite 5500",,29.752554,-95.3704009,211130,W-ONSH,,,,,77081.372,84227.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007599,,"Indigo Minerals, LLC",230 - Arkla Basin,Houston,TX,77002,"600 Travis Street, Suite 5500",,29.76012,-95.3638,211130,W-ONSH,,,484715.206,509587.51,470207.016,436794.874,346635.376,188380.484,219456.234,91734.866,99210.496,40433.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011848,110067200371,Indigo Resources LLC,230 - Arkla Basin,Houston,TX,77002,"600 Travis Street, Suite 5500",HARRIS COUNTY,29.76035,-95.36416,211130,W-ONSH,,,,78076.63,45628.636,46808.95,78087.476,57870.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011976,110067409496,Indigo Resources LLC 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"600 Travis Street, Suite 5500",HARRIS COUNTY,29.76035,-95.36416,211130,W-ONSH,,,,0,26672.85,72263.4,71624.286,72517.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013671,,"Inpex 220 Gulf Coast Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",San Antonio,TX,78216,"601 NW Loop 410, Suite 325",,29.522101,-98.501205,211130,W-ONSH,137835.834,128840.538,111602.312,223299.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009878,,Iron Pennsylvania Land LLC,160A - Appalachian Basin (Eastern Overthrust Area),Waynesburg,PA,15370,115 Brick School Road,,39.836187,-80.128397,211130,W-ONSH,12893.898,13060.848,40766.138,41460.588,48377.284,50435.932,65759.772,69207.564,71842.062,67567.008,78409.604,79663.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010330,110028251610,J-W Operating Company,230 - Arkla Basin,Addison,TX,75001,15505 Wright Brothers Drive,GREGG COUNTY,32.381759,-94.707062,211111,W-ONSH,,,,,,,,,149348.434,53240.686,62405.544,22854.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007037,110071161184,"J. Cleo Thompson & James Cleo Thompson, Jr. L.P. 430 Permian Basin",430 - Permian Basin,Dallas,TX,75201,325 N. St. Paul Ste. 4300,DALLAS COUNTY,32.78633,-96.796253,211120,W-ONSH,,,19523.342,19306.644,18460.55,23846.9,23375.65,21085.28,33594.1,30652.4,17341.9,38339.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013104,,"JKLM Energy, LLC",160A - Appalachian Basin (Eastern Overthrust Area),Sewickley,PA,15143,"2200 Georgetown Drive, Suite 500",,40.5593731,-80.1651854,211130,W-ONSH,9406.698,889.946,1827.796,27192.88,38576.35,59930.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008411,,JMA Energy 360,360 - Anadarko Basin,OKC,OK,73118,1021 NW Grand BLvd,,35.529964,-97.528757,211120,W-ONSH,30461.014,31872.496,30690.39,36803.604,50880.842,49180.784,38788.272,37827.028,31618.356,51772.372,49240.824,52079.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012542,110070082355,Jagged Peak Permian Basin (430) Operations,430 - Permian Basin,Denver,CO,80202,"1125 17th Street, Suite 2400",,39.7541032,-105.0002242,211120,W-ONSH,,,,576628.82,560323.34,287761.994,60012.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013262,,Javelin Energy Partners Management Fort Worth Syncline,420 - Fort Worth Syncline,Irving,TX,75039,"5221 N OConnor Blvd, Suite 1100",,32.8712607616078,-96.938119494692,211130,W-ONSH,36088.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008439,,Javelin Energy Partners Management Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Irving,TX,75039,"5221 N OConnor Blvd, Suite 1100",,29.77791,-95.5444,211120,W-ONSH,193675.616,98673.436,98074.464,131183.698,58288.74,45609.802,125172.434,171514.184,157686.964,143064.55,101346.804,100225.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013261,,Javelin Energy Partners Management Strawn Basin,415 - Strawn Basin,Irving,TX,75039,"5221 N OConnor Blvd, Suite 1100",,32.8693731062777,-96.9351858314191,211130,W-ONSH,182430.932,171003.286,151042.682,168285.402,170096.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009350,,Javelin Energy Partners Managment Uinta Basin,575 - Uinta Basin,Irving,TX,75039,"5221 N O'Connor Blvd, Suite 1100",,29.75816,-95.36782,211130,W-ONSH,112537.05,87144.146,93943.042,77623.696,85617.39,170897.522,159204.562,137639.298,124835.788,132740.124,101019.25,33951.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012734,110070069808,Jay-Bee Oil & Gas Wellsites,160A - Appalachian Basin (Eastern Overthrust Area),Cairo,WV,26337,3570 Shields Hill Rd,,39.2147002,-81.1857736,211130,W-ONSH,55412.434,110372.664,57397.62,59309.158,89121.852,69640.552,30388.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011450,,Jonah Energy LLC_AAPG 535_Green River Basin,535 - Green River Basin,Denver,CO,80202,"707 17th Street, Suite 2700",,41.15647,-104.76581,211130,W-ONSH,300842.92,272579.914,270374.08,367332.758,405304.298,395557.962,271781.72,242648.194,205161.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009545,110055517070,Jones Energy 345 Arkoma Basin,345 - Arkoma Basin,Austin,TX,78746,807 Las Cimas Parkway Suite 350,TRAVIS,30.28904,-97.83129,211111,W-ONSH,,,,,,0,15056.84,14548.942,17421.504,7847.4,30160.754,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008066,,"Jordan Development Company, LLC",305 - Michigan Basin,Traverse City,MI,49696,1503 Garfield Road N.,,44.70733,-85.59552,211130,W-ONSH,51502.34,70393.66,75639.91,61352.552,79223.654,80706.14,92488.776,106894.252,126573.084,98043.964,141447.114,130024.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014404,110071232181,KODA RESOURCES,395 - Williston Basin,Williston,ND,58801,,DIVIDE COUNTY,48.662043,-103.904155,211120,W-ONSH,60521.372,33362.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009135,110010727534,Kaiser-Francis Oil Company 360 Anadarko Basin,360 - Anadarko Basin,Tulsa,OK,74136,6733 South Yale Ave,TULSA COUNTY,36.065483,-95.92207,211120,W-ONSH,63948.828,64833.902,93715.046,106400.196,82829.596,131181.566,135035.024,162131.194,159514.75,161254.408,221800.842,842079.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003754,110055508703,Kash Oil & Gas - Basin 220,"220 - Gulf Coast Basin (LA, TX)",Lafayette,LA,70508,129 Rue Beauregard,LAFAYETTE PARISH,30.19283,-92.01245,211120,W-ONSH,,,,,5281.548,9167.7,12813.2,15375.5,41501.44,33539.92,38448.122,38596.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008703,,Key Production Co. 360 Anadarko,360 - Anadarko Basin,Tulsa,OK,74103,"202 S. Cheyenne Ave., Suite 1000",,36.151561,-95.989756,211120,W-ONSH,,,7179.15,9761.6,11083.5,19413.394,39131.8,44086.75,39941.872,39444.768,42711.97,40146.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008248,110015749966,Kinder Morgan Production 430 Permian Basin,430 - Permian Basin,Midland,TX,79701,500 West Illinois,MIDLAND COUNTY,31.99954,-102.0797,211111,W-ONSH,,,,,,,,954.234,1429.278,270.548,920.236,681.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008691,110005116105,Kirkpatrick 430 Permian,430 - Permian Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009742,110010675796,Kodiak Oil & Gas Corp.,395 - Williston Basin,Denver,CO,80202,"1625 Broadway, Suite 250",DENVER,39.742394,-104.987374,211111,W-ONSH,,,,,,,,,0,957008.326,591106.508,182475.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013291,,"Kraken Oil and Gas II, LLC",395 - Williston Basin,Houston,TX,77024,"9805 Katy Freeway, Suite 300",,48.49281,-102.969,211120,W-ONSH,,,356092.078,663459.148,326951.986,64410.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013324,,"Kraken Oil and Gas III, LLC",395 - Williston Basin,Houston,TX,77024,"9805 Katy Freeway, Suite 300",,29.783552,-95.535637,211120,W-ONSH,,,105280.81,191258.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013301,,"Kraken Oil and Gas, LLC",395 - Williston Basin,Houston,TX,77024,"9805 Katy Freeway, Suite 300",,47.97686,-104.442,211120,W-ONSH,,,134416.198,177751.784,80346.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014371,,"Kraken Operating, LLC",395 - Williston Basin,Houston,TX,77024,"9805 Katy Freeway, Suite 300",,29.7835891382659,-95.5356158738316,211120,W-ONSH,242547.638,201340.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008299,,"LAMBDA ENERGY RESOURCES, LLC-Michigan Basin",305 - Michigan Basin,HOUSTON,TX,77079,12012 WICKCHESTER SUITE 300,,32.93476,-96.81801,211130,W-ONSH,90890.062,65815.144,92310.89,127876.536,139697.63,129887.464,124424.128,104066.224,102077.37,118317.472,118573.862,96925.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009785,110054082078,LARAMIE ENERGY LLC - Piceance Basin (585),595 - Piceance Basin,Denver,CO,80203,"1700 Lincoln St, Suite 3950",DENVER COUNTY,39.75099,-104.99733,211130,W-ONSH,118010.104,119068.246,163775.878,180895.856,300140.718,276806.634,270181.118,40514.68,27263.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014411,,"LLOX, L.L.C. - Gulf Coast Basin (220) - Onshore Production","220 - Gulf Coast Basin (LA, TX)",Covington,LA,70433,"1001 Ochsner Blvd, Suite A",,30.4496695028008,-90.1419722376915,211120,W-ONSH,29962.228,22853.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012724,110070082464,"LOGOS OPERATING, LLC",580 - San Juan Basin,Farmington,NM,87401,2010 Afton Place,,36.7471661,-108.214028,211130,W-ONSH,425600.406,490720.658,352694.528,365846.934,384986.558,354251.242,146904.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013089,,LOLA Energy PetroCo,160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,1900 Main Street #107-4,,40.2767073,-80.1651854,211130,W-ONSH,24698.296,24396.12,23557.172,1670.746,82836.986,40731.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009683,110045628745,"Laredo Energy 220 Gulf Basin (LA, TX)","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"840 W. Sam Houston Pkwy., No., Ste. 400",HARRIS COUNTY,29.850591,-95.507729,211130,W-ONSH,65081.568,59295.936,70102.392,70714.118,39037.994,32344.374,54991.88,29111.058,16014.564,33745.3,116449.926,100120.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009055,110030905947,Laredo Petroleum Basin 360,360 - Anadarko Basin,Tulsa,OK,74119,"15 W. Sixth Street, Suite 1800",TULSA,36.150442,-95.98975,211111,W-ONSH,,,,,,,,,,,36425.474,19795.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010395,110055520609,Le Norman Operating - 360 - Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73142,"4727 Gaillardia Parkway, Suite 200",OKLAHOMA,35.61136,-97.60707,211111,W-ONSH,,,,,,,,,,,138874.226,162378.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011975,,Legacy Reserves Basin 260 Production,260 - East Texas Basin,Midland,TX,79705,"15 Smith Rd, Suite 3000",,31.457167029046,-96.0588668465384,211130,W-ONSH,27918.308,104991.622,88037.15,88524.4,90095.85,90267.65,86107.7,92709.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011498,110063697049,Legacy Reserves Basin 430 Production,430 - Permian Basin,Midland,TX,79705,"15 Smith Road, Suite 3000",MIDLAND COUNTY,31.99692,-102.077654,211120,W-ONSH,93422.106,45107.304,95152.098,86778.966,98693.906,115327.878,116012.098,135634.08,151770.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
